"id","profileName","text","date","title","rating","images","helpful","Size name","Colour","Pattern name"
"R39LO2Q1BFZ3CQ","Sathya","
  I have received a defective Product,When I switched it on I got some vertical lines displayed in center of the screen.I have tried to replace the product,But no response from Amazon , Simply says we need to contact Iphone Customer care.I don't know just received one day phone,I have to keep on spending my time to iphone customer care.This is a bad experience which I have ever got in Amazon. Amazon makes sure that should not be repeat this in future.Otherwise Amazon wil leads to drop their trust and customers in future.
","Reviewed in India on 26 October 2020","Worst Experience, Received Defective Product",1,"","1",,,
"R37T4CXXZQYV0D","Ratika Bansal","
  I received a defected iPhone from amazon there is some space at the back glass it looks like a pasting and manufacturing issue please refund my money
","Reviewed in India on 22 October 2020","Got a defected phone from Amazon",1,"https://images-na.ssl-images-amazon.com/images/I/61wX29tiixL.jpg
https://images-na.ssl-images-amazon.com/images/I/61xc1NcH6AL.jpg","1",,,
"R3H23VK9D36HQB","PS","
  Well the first question is, is it worth buying iPhone 11, when 12 is just launched, well yes very much if you are using any earlier version, then at this price point (48k-3k hdfc card discount=45k) it was definitely!! Factor in your old iphone price, it comes around 40k, this was a deal worth taking!!Also, iphone 12 requires magsafe charger so add more to its price, plus 5G shall take atleast two more years to come, so not a good bargain for spending almost double.Back to iPhone 11, it is no doubt a superb phone..11 feels so much more suave and classy, so much better user interface with ios14, so improved battery backup, earlier iPhone models users will definitely feel the difference, superb selfie camera with studio light in portrait mode and much more..Only cons I felt is 5w charger supplied with it, which takes 3 hrs to charge the phone, if 18w charger can do the same in 1.5 hrs, why the same is not supplied? If Apple wants to give “amazing user experience” then it feels like a deal breaker, may be because of the fact that slow charging helps in prolonging the battery life, but then why option of 18w charger and shorten battery life, perhaps Apple also face the dilemma and done away with charger only now onwards..Overall iPhone 11 makes more sense then 12 at this price point and in the absence of 5G currently in India. Happy with the purchase and super fast delivery in less then 48 hours.🤘.
","Reviewed in India on 26 October 2020","iPhone 11 best iPhone deal",5,"","1",,,
"RRYXKHVKHLSO2","Amirchandra Gupta","
  I am brought new iphone 11 ,but there is microphone it's not working and I am facing big problem, there is no any pick up service from the end of amzon and iphone and I am very disappointed of the service of both company.
","Reviewed in India on 19 October 2020","Microphone Not Working",1,"","1",,,
"R3PXZBRN4EH7EJ","Mohit Malik","
  Superb. It’s a no brainer even in Aug-20 when the iPhone 12 is so close to launch. I was skeptical about the screen but it hardly makes a visible difference between lcd and amoled screen in a 6 inch size. Besides the benefits of an lcd screen include cheap repairs, better battery life. I was using a galaxy s10 before which has the best display in any smartphone but happy with a mediocre display (with True Tone - which actually gives less strain to your eyes), Face ID unlock and an awesome battery life and the best camera in the market, I don’t think I will be needing anything else. For people who move from Android, yes the trade off is that you can’t multitask on 2 apps (split view) but for proper multitasking you anyway need a PC right ?
","Reviewed in India on 26 July 2020","Superb. A wise a decision",5,"","1",,,
"RQYT4EYNMZEDN","Susarla","
  I have always been an iPhone fanatic and it’s really worth it. I really would like to thank the seller and amazon delivering the product during covid 19 and that too before the mentioned delivery time.The performance of the phone is amazing compared to any phone in the market. I love the facial rec and the camera quality a lot with different modes.NOTE: I would suggest the seller to correct the bullet points or spec where it is mentioned that the phone come with AIRPODS.
","Reviewed in India on 28 May 2020","Over pricy but worth it",4,"","1",,,
"R34T4E4CF4BWE7","Raghavendra Prabhurao","
  Phone is good but Amazon will flip what they have promised. I have not received My cash back, when I raised a complaint they told it will be credited to your account in 3  days, after 3 days also not received my cash back so again  I have raised a complaint, they told same thing after 3days I’ll receive the cashback still not received. After 6 days now they are telling cash back options is not there for this phone, completely flip. Don’t no what is happening with them , I lost complete hope on them, I don’t have Any trust on them.
","Reviewed in India on 11 November 2020","Worst experience with Amazon",1,"","1",,,
"R2LDZS0IXE5BMR","Harish","
  Easily the best overall mobile phone for nearly two years now, and with good reason. Gifted a purple one to my mother. She was using a Oneplus X for a few years, and she loves the 11. The transition from android was smoother than expected. iOS and iPhone have come a long way from the days of iPhone 6.Pros: that battery, that camera, iOS, Apple care.Cons: are you kidding me?OK, if I had to nitpick, the only annoying thing about iOS is having to use Garage Band to make my own ringtones from songs.Otherwise, it's a pleasure to use this phone each time you pick it up.
","Reviewed in India on 11 March 2021","Overall, easily the best value for your money",4,"","1",,,
"R3MEP0HQMPKZ0R","VT","
  I shifted from Android to iOS thinking it would be a wonderful experience.....guess everyone gets a chance to be wrong.....Amazon sold me a defective product .........the phone shuts down and restarts randomly as per its whims and fancies....the Apple customer support was of not great help either .....they say the phone is fine... ...u need to get it checked at the service center.....so after spending almost 50k....  have no option but to run about to the service center to try and fix the issue.....Thanks Apple and Amazon for the Special Phone!!!!!!!!!
","Reviewed in India on 11 November 2020","Defective Product Sold!!!!!!!!!!!!!!!!!!!!!",1,"","1",,,
"R6ZKOA3YFMQHV","Saurabh Singh","
  The product everyone knows is good. But are you kidding with no charger and earphones for 56 k! How greedy can someone be! Apple is the worst example of corporate greed in the world! Cashing on its name shamelessly!
","Reviewed in India on 4 December 2020","Are you joking with no charger for 56 k!",1,"","1","128GB","White","iPhone 11"
"R2VLLEVIM8GC7U","Lingasvaran Nadar","
  I thought may be not good as android but I felt better than android.The user experience is good.Even then also using android for 6years I never regretted about iPhone. All the necessary features are there in iPhone.In terms of piracy iPhone is best.
","Reviewed in India on 29 May 2020","iPhone vs Android = iPhone",5,"","1",,,
"R30Y7PVUG9MLYX","Abhishek Singh","
  I bought 128 gb white variant but the box rather received in sealed packed condition. Was received with normal polythene insealed way. It put me a strong doubt the originality of the product.If you buy the same product from store it always comes with sealed packed polythene cover and thats not the case here.Though the phone working fine now but not sure about rhe originality of external,internal parts.One should note this serious point while buying anything from online.
","Reviewed in India on 28 October 2020","Originality of the product is doubtful",3,"","1",,,
